tracker,config,sequence,degradation,severity,seed,frames,mean_iou,success_auc,precision_20,mean_center_error,result_path,time_path,eval_otb_root,notes
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_person_scooter,motion_blur,medium,42,413,0.311381,0.313427,0.012107,221.563370,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_person_scooter/motion_blur_medium_seed42/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_person_scooter/motion_blur_medium_seed42/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_person_scooter_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_person_scooter,low_resolution,medium,42,413,0.333528,0.335243,0.004843,185.735474,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_person_scooter/low_resolution_medium_seed42/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_person_scooter/low_resolution_medium_seed42/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_person_scooter_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_person_scooter,gaussian_noise,medium,42,413,0.316763,0.318342,0.002421,170.551758,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_person_scooter/gaussian_noise_medium_seed42/nfs_person_scooter.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_person_scooter/gaussian_noise_medium_seed42/nfs_person_scooter_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_person_scooter_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_player_2,clean,none,0,475,0.329084,0.330693,0.014737,287.554565,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/clean_none_seed0/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/clean_none_seed0/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_player_2,motion_blur,medium,42,475,0.311413,0.313434,0.014737,293.118011,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/motion_blur_medium_seed42/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/motion_blur_medium_seed42/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_player_2_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_player_2,low_resolution,medium,42,475,0.327449,0.329151,0.018947,283.736206,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/low_resolution_medium_seed42/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/low_resolution_medium_seed42/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_player_2_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002,nfs_soccer_player_2,gaussian_noise,medium,42,475,0.381487,0.382533,0.008421,254.497223,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/gaussian_noise_medium_seed42/nfs_soccer_player_2.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300_rgssb_head_train_lasot_degraded_hpc_featcons_lam002/nfs/nfs_soccer_player_2/gaussian_noise_medium_seed42/nfs_soccer_player_2_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_soccer_player_2_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_basketball_1,clean,none,0,282,0.129482,0.134225,0.024823,383.880035,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/clean_none_seed0/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/clean_none_seed0/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_basketball_1,motion_blur,medium,42,282,0.139994,0.144267,0.024823,375.694519,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/motion_blur_medium_seed42/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/motion_blur_medium_seed42/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_1_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_basketball_1,low_resolution,medium,42,282,0.128349,0.133382,0.024823,390.475525,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/low_resolution_medium_seed42/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/low_resolution_medium_seed42/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_1_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_basketball_1,gaussian_noise,medium,42,282,0.117615,0.122428,0.007092,342.708527,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/gaussian_noise_medium_seed42/nfs_basketball_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_basketball_1/gaussian_noise_medium_seed42/nfs_basketball_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_basketball_1_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_acrobat,clean,none,0,128,0.345733,0.347153,0.023438,235.462311,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/clean_none_seed0/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/clean_none_seed0/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_acrobat,motion_blur,medium,42,128,0.334544,0.336324,0.015625,217.820145,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/motion_blur_medium_seed42/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/motion_blur_medium_seed42/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_acrobat_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_acrobat,low_resolution,medium,42,128,0.347181,0.348855,0.023438,228.884247,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/low_resolution_medium_seed42/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/low_resolution_medium_seed42/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_acrobat_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_acrobat,gaussian_noise,medium,42,128,0.365883,0.367342,0.007812,244.837463,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/gaussian_noise_medium_seed42/nfs_biker_acrobat.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_acrobat/gaussian_noise_medium_seed42/nfs_biker_acrobat_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_acrobat_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_all_1,clean,none,0,113,0.146087,0.149566,0.017699,207.247513,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/clean_none_seed0/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/clean_none_seed0/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_all_1,motion_blur,medium,42,113,0.120128,0.124507,0.017699,253.901337,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/motion_blur_medium_seed42/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/motion_blur_medium_seed42/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_all_1_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_all_1,low_resolution,medium,42,113,0.121022,0.125559,0.017699,254.850357,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/low_resolution_medium_seed42/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/low_resolution_medium_seed42/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_all_1_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_all_1,gaussian_noise,medium,42,113,0.124343,0.128800,0.017699,277.518829,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/gaussian_noise_medium_seed42/nfs_biker_all_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_all_1/gaussian_noise_medium_seed42/nfs_biker_all_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_all_1_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_whole_body,clean,none,0,572,0.179411,0.182718,0.003497,292.654297,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/clean_none_seed0/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/clean_none_seed0/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_whole_body,motion_blur,medium,42,572,0.186231,0.189625,0.003497,290.268097,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/motion_blur_medium_seed42/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/motion_blur_medium_seed42/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_whole_body_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_whole_body,low_resolution,medium,42,572,0.182507,0.185799,0.003497,291.154999,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/low_resolution_medium_seed42/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/low_resolution_medium_seed42/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_whole_body_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_biker_whole_body,gaussian_noise,medium,42,572,0.200840,0.203905,0.001748,293.699310,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/gaussian_noise_medium_seed42/nfs_biker_whole_body.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_biker_whole_body/gaussian_noise_medium_seed42/nfs_biker_whole_body_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_biker_whole_body_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_bowling_1,clean,none,0,303,0.183590,0.186877,0.122112,155.230743,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/clean_none_seed0/nfs_bowling_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/clean_none_seed0/nfs_bowling_1_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_bowling_1,motion_blur,medium,42,303,0.172983,0.176355,0.072607,182.545029,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/motion_blur_medium_seed42/nfs_bowling_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/motion_blur_medium_seed42/nfs_bowling_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_bowling_1_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_bowling_1,low_resolution,medium,42,303,0.183519,0.186648,0.099010,160.515579,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/low_resolution_medium_seed42/nfs_bowling_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/low_resolution_medium_seed42/nfs_bowling_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_bowling_1_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_bowling_1,gaussian_noise,medium,42,303,0.171628,0.174917,0.231023,112.142120,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/gaussian_noise_medium_seed42/nfs_bowling_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_bowling_1/gaussian_noise_medium_seed42/nfs_bowling_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_bowling_1_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_camaro,clean,none,0,36,0.446205,0.446920,0.027778,293.521057,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/clean_none_seed0/nfs_car_camaro.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/clean_none_seed0/nfs_car_camaro_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_camaro,motion_blur,medium,42,36,0.431489,0.432068,0.083333,303.796600,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/motion_blur_medium_seed42/nfs_car_camaro.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/motion_blur_medium_seed42/nfs_car_camaro_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_camaro_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_camaro,low_resolution,medium,42,36,0.453944,0.455171,0.027778,289.946442,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/low_resolution_medium_seed42/nfs_car_camaro.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/low_resolution_medium_seed42/nfs_car_camaro_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_camaro_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_camaro,gaussian_noise,medium,42,36,0.364424,0.366612,0.055556,440.705902,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/gaussian_noise_medium_seed42/nfs_car_camaro.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_camaro/gaussian_noise_medium_seed42/nfs_car_camaro_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_camaro_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_rc_rolling,clean,none,0,62,0.078840,0.085755,0.016129,661.090454,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/clean_none_seed0/nfs_car_rc_rolling.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/clean_none_seed0/nfs_car_rc_rolling_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_rc_rolling,motion_blur,medium,42,62,0.078437,0.085117,0.016129,672.686646,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/motion_blur_medium_seed42/nfs_car_rc_rolling.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/motion_blur_medium_seed42/nfs_car_rc_rolling_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_rc_rolling_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_rc_rolling,low_resolution,medium,42,62,0.077757,0.084158,0.016129,677.311829,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/low_resolution_medium_seed42/nfs_car_rc_rolling.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/low_resolution_medium_seed42/nfs_car_rc_rolling_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_rc_rolling_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_rc_rolling,gaussian_noise,medium,42,62,0.078720,0.085915,0.016129,671.022400,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/gaussian_noise_medium_seed42/nfs_car_rc_rolling.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_rc_rolling/gaussian_noise_medium_seed42/nfs_car_rc_rolling_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_rc_rolling_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_side,clean,none,0,108,0.173801,0.177484,0.009259,574.024902,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/clean_none_seed0/nfs_car_side.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/clean_none_seed0/nfs_car_side_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_side,motion_blur,medium,42,108,0.180028,0.182985,0.009259,561.128784,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/motion_blur_medium_seed42/nfs_car_side.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/motion_blur_medium_seed42/nfs_car_side_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_side_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_side,low_resolution,medium,42,108,0.179069,0.182618,0.009259,561.851440,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/low_resolution_medium_seed42/nfs_car_side.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/low_resolution_medium_seed42/nfs_car_side_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_side_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_car_side,gaussian_noise,medium,42,108,0.171881,0.175101,0.009259,548.672302,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/gaussian_noise_medium_seed42/nfs_car_side.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_car_side/gaussian_noise_medium_seed42/nfs_car_side_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_car_side_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_dog_1,clean,none,0,168,0.348355,0.349717,0.005952,281.015686,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/clean_none_seed0/nfs_dog_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/clean_none_seed0/nfs_dog_1_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_dog_1,motion_blur,medium,42,168,0.363655,0.364745,0.011905,275.137054,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/motion_blur_medium_seed42/nfs_dog_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/motion_blur_medium_seed42/nfs_dog_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_dog_1_motion_blur_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_dog_1,low_resolution,medium,42,168,0.347834,0.349540,0.005952,278.621521,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/low_resolution_medium_seed42/nfs_dog_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/low_resolution_medium_seed42/nfs_dog_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_dog_1_low_resolution_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_dog_1,gaussian_noise,medium,42,168,0.333863,0.335514,0.005952,265.391083,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/gaussian_noise_medium_seed42/nfs_dog_1.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_dog_1/gaussian_noise_medium_seed42/nfs_dog_1_time.txt,/nfs/speed-scratch/a_idrais/Paper_2_Mamba_Tracking/datasets/tiny_sot/degraded/nfs_nfs_dog_1_gaussian_noise_medium,single-sequence NFS automation
ostrack,vitb_256_mae_ce_32x4_ep300,nfs_drone,clean,none,0,70,0.244328,0.246959,0.028571,262.867706,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/clean_none_seed0/nfs_drone.txt,outputs/ostrack_runs/ostrack/vitb_256_mae_ce_32x4_ep300/nfs/nfs_drone/clean_none_seed0/nfs_drone_time.txt,/nfs/speed-scratch/a_idrais/nfs,single-sequence NFS automation
